time,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,daily_confirm,cum_confirm
2021-08-11,270.4428333249127,279.5571666750873,586.0,520.0,388.0,396.0,290.0,159.0,78.0,2967.0,1159766.0
2021-08-12,264.54226241600554,273.45773758399446,548.0,510.0,429.0,346.0,275.0,156.0,92.0,2894.0,1162660.0
2021-08-13,288.6362602940432,298.3637397059568,499.0,498.0,436.0,404.0,287.0,168.0,81.0,2960.0,1165620.0
2021-08-14,211.92883847824976,219.07116152175024,387.0,391.0,311.0,299.0,231.0,123.0,50.0,2223.0,1167843.0
2021-08-15,236.02283635628748,243.97716364371252,438.0,448.0,367.0,363.0,229.0,119.0,62.0,2506.0,1170349.0
2021-08-16,361.9016824129741,374.0983175870259,709.0,690.0,586.0,491.0,387.0,212.0,118.0,3929.0,1174278.0
2021-08-17,341.74139847420787,353.25860152579213,685.0,656.0,506.0,444.0,342.0,187.0,118.0,3633.0,1177911.0
2021-08-18,377.144823927651,389.855176072349,713.0,599.0,481.0,455.0,364.0,206.0,92.0,3677.0,1181588.0
2021-08-19,382.0619663517403,394.93803364825965,688.0,614.0,516.0,491.0,369.0,192.0,99.0,3746.0,1185334.0
2021-08-20,442.05110392563006,456.94889607436994,657.0,581.0,499.0,430.0,368.0,246.0,107.0,3787.0,1189121.0
2021-08-21,391.40453695751,404.59546304249,528.0,514.0,398.0,352.0,272.0,142.0,67.0,3069.0,1192190.0
2021-08-22,393.3713939271457,406.6286060728543,569.0,526.0,429.0,367.0,299.0,157.0,74.0,3221.0,1195411.0
2021-08-23,692.3336533117786,715.6663466882214,1027.0,822.0,674.0,594.0,444.0,261.0,137.0,5367.0,1200778.0
2021-08-24,706.5933663416376,730.4066336583622,987.0,805.0,603.0,542.0,394.0,210.0,127.0,5105.0,1205883.0
2021-08-25,794.1185014904277,820.8814985095721,903.0,759.0,616.0,551.0,398.0,213.0,110.0,5165.0,1211048.0
2021-08-26,748.880791188806,774.1192088111937,898.0,806.0,636.0,603.0,451.0,228.0,132.0,5277.0,1216325.0
2021-08-27,814.2787854291943,841.7212145708057,855.0,792.0,684.0,557.0,419.0,236.0,138.0,5337.0,1221662.0
2021-08-28,627.9190875562074,649.0809124437924,598.0,620.0,500.0,398.0,304.0,151.0,93.0,3941.0,1225603.0
2021-08-29,664.7976557368778,687.2023442631221,621.0,609.0,518.0,415.0,292.0,156.0,91.0,4054.0,1229657.0
2021-08-30,1241.0867478401492,1282.9132521598506,1113.0,1075.0,843.0,718.0,505.0,305.0,134.0,7217.0,1236874.0
2021-08-31,1164.871040266764,1204.1289597332357,1154.0,1094.0,806.0,684.0,508.0,259.0,129.0,7003.0,1243877.0
2021-09-01,1096.5227605719226,1133.4772394280774,1111.0,1080.0,864.0,715.0,568.0,291.0,153.0,7012.0,1250889.0
2021-09-02,1046.367907846212,1081.632092153788,1050.0,1051.0,838.0,679.0,511.0,283.0,171.0,6711.0,1257600.0
2021-09-03,1005.5556257262696,1039.4443742737305,967.0,986.0,823.0,691.0,522.0,290.0,167.0,6491.0,1264091.0
2021-09-04,724.2950790683592,748.7049209316408,703.0,791.0,662.0,515.0,394.0,241.0,116.0,4895.0,1268986.0
2021-09-05,682.0076542211904,704.9923457788094,716.0,790.0,608.0,505.0,395.0,197.0,116.0,4714.0,1273700.0
2021-09-06,723.3116505835413,747.6883494164585,714.0,807.0,640.0,520.0,412.0,221.0,142.0,4927.0,1278627.0
2021-09-07,1358.114737533475,1403.885262466525,1354.0,1469.0,1147.0,975.0,731.0,404.0,198.0,9040.0,1287667.0
2021-09-08,1220.4347496589746,1261.5652503410251,1346.0,1290.0,1098.0,851.0,645.0,332.0,182.0,8226.0,1295893.0
2021-09-09,1114.7161875410534,1152.2838124589466,1293.0,1252.0,982.0,881.0,627.0,295.0,151.0,7748.0,1303641.0
2021-09-10,1037.5170514828503,1072.4829485171495,1178.0,1284.0,997.0,856.0,628.0,376.0,184.0,7613.0,1311254.0
2021-09-11,714.9525084625897,739.0474915374102,798.0,915.0,684.0,593.0,442.0,263.0,121.0,5270.0,1316524.0
2021-09-12,689.383367857325,712.616632142675,768.0,922.0,740.0,573.0,458.0,227.0,105.0,5195.0,1321719.0
2021-09-13,1253.3796039003726,1295.620396099627,1425.0,1509.0,1240.0,1118.0,774.0,426.0,206.0,9247.0,1330966.0
2021-09-14,1132.4179002677754,1170.5820997322246,1276.0,1328.0,1063.0,870.0,700.0,361.0,214.0,8115.0,1339081.0
2021-09-15,951.4670590612869,983.532940938713,1235.0,1202.0,954.0,867.0,670.0,361.0,190.0,7414.0,1346495.0
2021-09-16,867.875637851768,897.1243621482319,1080.0,1161.0,946.0,766.0,627.0,352.0,191.0,6888.0,1353383.0
2021-09-17,804.9362148234242,832.0637851765757,1026.0,1089.0,905.0,783.0,585.0,336.0,190.0,6551.0,1359934.0
2021-09-18,541.8690951346438,560.1309048653561,743.0,749.0,638.0,566.0,437.0,257.0,133.0,4625.0,1364559.0
2021-09-19,571.8636639215887,591.1363360784112,697.0,757.0,626.0,551.0,414.0,290.0,136.0,4634.0,1369193.0
2021-09-20,984.9036275450949,1018.096372454905,1250.0,1405.0,1077.0,995.0,763.0,398.0,269.0,8160.0,1377353.0
2021-09-21,842.3064972465038,870.6935027534962,1109.0,1121.0,926.0,779.0,611.0,378.0,177.0,6814.0,1384167.0
2021-09-22,755.7647905825307,781.235209417469,927.0,1028.0,861.0,735.0,579.0,309.0,155.0,6131.0,1390298.0
2021-09-23,717.902793917043,742.0972060829569,928.0,921.0,775.0,714.0,595.0,334.0,186.0,5913.0,1396211.0
2021-09-24,640.7036578588404,662.2963421411594,848.0,890.0,776.0,661.0,549.0,358.0,173.0,5558.0,1401769.0
2021-09-25,465.16167331884986,480.83832668115014,645.0,724.0,534.0,503.0,411.0,235.0,109.0,4107.0,1405876.0
2021-09-26,521.2170969534683,538.7829030465314,648.0,674.0,539.0,497.0,375.0,236.0,109.0,4138.0,1410014.0
2021-09-27,851.6490678522731,880.3509321477269,1037.0,1228.0,993.0,875.0,688.0,377.0,247.0,7177.0,1417191.0
2021-09-28,811.328499974741,838.6715000252589,970.0,1018.0,845.0,772.0,608.0,340.0,183.0,6386.0,1423577.0
2021-09-29,727.7370787652218,752.262921234778,909.0,939.0,816.0,651.0,553.0,314.0,175.0,5837.0,1429414.0
2021-09-30,629.3942302834344,650.6057697165654,899.0,900.0,785.0,646.0,560.0,349.0,185.0,5604.0,1435018.0
2021-10-01,612.6759460415306,633.324053958469,791.0,847.0,709.0,646.0,551.0,324.0,191.0,5305.0,1440323.0
2021-10-02,424.34939119890845,438.65060880109155,545.0,621.0,525.0,533.0,369.0,240.0,128.0,3824.0,1444147.0
2021-10-03,468.6036730157124,484.3963269842876,553.0,641.0,496.0,495.0,389.0,233.0,137.0,3897.0,1448044.0
2021-10-04,786.2510736118855,812.7489263881143,984.0,1062.0,851.0,803.0,649.0,409.0,232.0,6589.0,1454633.0
2021-10-05,705.118223614411,728.881776385589,841.0,915.0,801.0,663.0,584.0,339.0,193.0,5770.0,1460403.0
2021-10-06,636.2782296771596,657.7217703228403,868.0,873.0,673.0,688.0,570.0,284.0,174.0,5424.0,1465827.0
2021-10-07,585.1399484666301,604.8600515333696,805.0,814.0,712.0,622.0,507.0,299.0,168.0,5117.0,1470944.0
2021-10-08,533.5099530136916,551.4900469863082,695.0,780.0,614.0,582.0,449.0,280.0,185.0,4670.0,1475614.0
2021-10-09,355.01768301924903,366.98231698075097,504.0,560.0,420.0,405.0,379.0,195.0,142.0,3327.0,1478941.0
2021-10-10,397.7968221088261,411.2031778911739,546.0,531.0,549.0,406.0,357.0,184.0,91.0,3473.0,1482414.0
2021-10-11,647.587657252565,669.4123427474343,842.0,877.0,766.0,736.0,547.0,310.0,210.0,5604.999999999999,1488019.0
2021-10-12,523.183953923104,540.8160460768958,688.0,748.0,676.0,594.0,453.0,276.0,152.0,4651.0,1492670.0
2021-10-13,486.30538574243394,502.69461425756606,668.0,720.0,579.0,565.0,455.0,255.0,153.0,4384.0,1497054.0
2021-10-14,492.2059566513411,508.7940433486589,596.0,658.0,566.0,535.0,397.0,220.0,143.0,4116.0,1501170.0
2021-10-15,407.13939271459583,420.86060728540417,533.0,549.0,523.0,436.0,395.0,209.0,146.0,3619.0,1504789.0
2021-10-16,307.3214015055826,317.6785984944174,368.0,441.0,366.0,383.0,289.0,184.0,95.0,2751.0,1507540.0
2021-10-17,323.05625726266845,333.94374273733155,401.0,463.0,418.0,327.0,241.0,179.0,69.0,2755.0,1510295.0
2021-10-18,515.8082402869699,533.19175971303,643.0,723.0,583.0,546.0,503.0,252.0,161.0,4460.0,1514755.0
2021-10-19,441.55938968322107,456.44061031677893,581.0,592.0,483.0,498.0,402.0,217.0,153.0,3824.0,1518579.0
2021-10-20,440.0842469559943,454.91575304400567,541.0,628.0,491.0,449.0,393.0,202.0,121.0,3720.0,1522299.0
2021-10-21,406.1559642297779,419.8440357702221,538.0,571.0,497.0,429.0,370.0,244.0,125.0,3600.0,1525899.0
2021-10-22,362.88511089779195,375.11488910220805,512.0,520.0,454.0,475.0,350.0,198.0,126.0,3373.0,1529272.0
2021-10-23,287.65283180922535,297.34716819077465,376.0,404.0,342.0,315.0,277.0,165.0,89.0,2553.0,1531825.0
2021-10-24,305.3545445359469,315.6454554640531,343.0,369.0,358.0,337.0,261.0,142.0,69.0,2500.0,1534325.0
2021-10-25,485.81367150002495,502.18632849997505,622.0,663.0,577.0,534.0,408.0,223.0,147.0,4162.0,1538487.0
2021-10-26,410.58139241145835,424.41860758854165,593.0,569.0,489.0,496.0,363.0,220.0,147.0,3712.0,1542199.0
2021-10-27,396.81339362400826,410.18660637599174,559.0,602.0,506.0,504.0,378.0,211.0,106.0,3673.0,1545872.0
2021-10-28,371.7359672611527,384.2640327388473,555.0,558.0,480.0,453.0,361.0,223.0,117.0,3503.0,1549375.0
2021-10-29,396.32167938159927,409.67832061840073,490.0,582.0,529.0,512.0,380.0,207.0,138.0,3644.0,1553019.0
2021-10-30,314.2054008993077,324.7945991006923,382.0,476.0,392.0,392.0,231.0,145.0,87.0,2744.0,1555763.0
2021-10-31,337.8076845349364,349.1923154650636,413.0,476.0,396.0,379.0,286.0,140.0,106.0,2883.0,1558646.0
2021-11-01,604.3168039205785,624.6831960794212,746.0,834.0,653.0,642.0,452.0,267.0,174.0,4997.0,1563643.0
2021-11-02,504.0070984691555,520.9929015308444,724.0,692.0,563.0,521.0,424.0,207.0,129.0,4285.0,1567928.0
2021-11-03,501.54852725711083,518.4514727428889,665.0,720.0,623.0,563.0,403.0,251.0,127.0,4372.0,1572300.0
2021-11-04,501.54852725711083,518.451472742889,638.0,714.0,576.0,524.0,428.0,185.0,111.0,4196.0,1576496.0
2021-11-05,518.7585257414236,536.2414742585763,647.0,707.0,575.0,579.0,464.0,251.0,142.0,4420.0,1580916.0
2021-11-06,401.2388218056886,414.7611781943114,529.0,543.0,478.0,420.0,351.0,165.0,95.0,3397.0,1584313.0
2021-11-07,432.2168190774514,446.7831809225486,524.0,609.0,508.0,451.0,323.0,194.0,105.0,3593.0,1587906.0
2021-11-08,659.8805133127883,682.1194866872115,939.0,1006.0,846.0,714.0,575.0,302.0,194.0,5918.0,1593824.0
2021-11-09,646.1125145253386,667.8874854746614,850.0,932.0,790.0,731.0,530.0,261.0,140.0,5548.0,1599372.0
2021-11-10,614.1510887687574,634.8489112312426,852.0,997.0,797.0,716.0,555.0,272.0,151.0,5589.0,1604961.0
2021-11-11,563.9962360430459,583.003763956954,770.0,839.0,755.0,637.0,538.0,288.0,151.0,5125.0,1610086.0
2021-11-12,547.2779518011417,565.722048198858,695.0,845.0,710.0,690.0,560.0,268.0,142.0,5023.0,1615109.0
2021-11-13,396.3216793815993,409.6783206184007,556.0,694.0,572.0,513.0,424.0,202.0,106.0,3873.0,1618982.0
2021-11-14,446.9682463497193,462.0317536502806,596.0,648.0,589.0,531.0,392.0,186.0,102.0,3953.0,1622935.0
2021-11-15,743.4719345223077,768.5280654776922,948.0,1117.0,987.0,945.0,649.0,357.0,229.0,6744.0,1629679.0
2021-11-16,690.3667963421432,713.6332036578566,977.0,1006.0,877.0,810.0,617.0,325.0,182.0,6198.0,1635877.0
2021-11-17,664.3059414944688,686.694058505531,942.0,1025.0,865.0,797.0,644.0,347.0,196.0,6167.0,1642044.0
2021-11-18,619.5599454352558,640.440054564744,928.0,1040.0,802.0,769.0,673.0,346.0,211.0,6029.0,1648073.0
2021-11-19,584.1565199818122,603.8434800181878,870.0,873.0,780.0,737.0,579.0,309.0,164.0,5500.0,1653573.0
2021-11-20,421.3991057444549,435.6008942555451,648.0,744.0,577.0,577.0,478.0,215.0,125.0,4221.0,1657794.0
2021-11-21,400.25539332087084,413.74460667912916,646.0,722.0,602.0,553.0,438.0,219.0,125.0,4119.0,1661913.0
2021-11-22,654.9633708886988,677.036629111301,1120.0,1158.0,978.0,997.0,801.0,372.0,235.0,6993.0,1668906.0
2021-11-23,621.0350881624823,641.9649118375173,1002.0,1141.0,910.0,856.0,694.0,328.0,188.0,6382.0,1675288.0
2021-11-24,567.4382357399085,586.5617642600914,947.0,1047.0,868.0,865.0,696.0,330.0,206.0,6113.0,1681401.0
2021-11-25,301.9125448390844,312.0874551609156,441.0,483.0,450.0,403.0,344.0,202.0,100.0,3037.0,1684438.0
2021-11-26,565.4713787702728,584.528621229727,973.0,1115.0,902.0,899.0,643.0,345.0,231.0,6258.0,1690696.0
2021-11-27,518.2668114990146,535.7331885009852,872.0,986.0,778.0,710.0,601.0,295.0,150.0,5446.0,1696142.0
2021-11-28,559.0790936189567,577.9209063810432,987.0,1098.0,828.0,811.0,573.0,276.0,155.0,5865.0,1702007.0
2021-11-29,917.0470620926618,947.9529379073382,1633.0,1749.0,1386.0,1238.0,936.0,491.0,343.0,9641.0,1711648.0
2021-11-30,841.8147830040948,870.1852169959052,1491.0,1532.0,1213.0,1111.0,815.0,382.0,263.0,8519.0,1720167.0
2021-12-01,803.4610720961981,830.5389279038018,1460.0,1513.0,1179.0,1127.0,826.0,412.0,286.0,8437.0,1728604.0
2021-12-02,698.2342242206852,721.7657757793148,1367.0,1390.0,1085.0,1078.0,822.0,418.0,271.0,7851.0,1736455.0
2021-12-03,679.0573687667376,701.9426312332624,1195.0,1269.0,1071.0,1010.0,807.0,392.0,219.0,7344.0,1743799.0
2021-12-04,467.1285302884856,482.8714697115144,909.0,927.0,798.0,726.0,598.0,301.0,170.0,5379.0,1749178.0
2021-12-05,530.5596675592382,548.4403324407616,954.0,932.0,816.0,782.0,511.0,279.0,152.0,5505.0,1754683.0
2021-12-06,883.1187793664453,912.8812206335546,1422.0,1466.0,1276.0,1287.0,941.0,508.0,281.0,8977.0,1763660.0
2021-12-07,713.4773657353632,737.5226342646366,1241.0,1270.0,1111.0,1075.0,835.0,404.0,214.0,7601.0,1771261.0
2021-12-08,817.7207851260567,845.2792148739431,1302.0,1378.0,1110.0,1094.0,827.0,446.0,206.0,8026.0,1779287.0
2021-12-09,767.0742181579369,792.9257818420627,1339.0,1294.0,1030.0,1048.0,748.0,450.0,215.0,7684.0,1786971.0
2021-12-10,729.7039357348575,754.2960642651424,1191.0,1194.0,996.0,1046.0,816.0,415.0,210.0,7352.0,1794323.0
2021-12-11,571.3719496791799,590.62805032082,991.0,981.0,835.0,813.0,623.0,288.0,139.0,5832.0,1800155.0
2021-12-12,622.5102308897095,643.4897691102898,986.0,1043.0,802.0,743.0,582.0,264.0,138.0,5823.999999999999,1805979.0
2021-12-13,1104.881902692875,1142.1180973071248,1789.0,1746.0,1438.0,1380.0,1003.0,511.0,257.0,10371.0,1816350.0
2021-12-14,1032.1081948163528,1066.8918051836467,1956.0,1882.0,1443.0,1298.0,892.0,404.0,227.0,10201.0,1826551.0
2021-12-15,1035.5501945132157,1070.4498054867838,2066.0,1867.0,1470.0,1326.0,903.0,407.0,196.0,10341.0,1836892.0
2021-12-16,1069.4784772394314,1105.5215227605686,2185.0,1982.0,1546.0,1339.0,897.0,481.0,217.0,10822.0,1847714.0
2021-12-17,990.3124842115934,1023.6875157884065,2126.0,1839.0,1483.0,1365.0,909.0,452.0,230.0,10418.0,1858132.0
2021-12-18,821.6544990653283,849.3455009346715,1650.0,1458.0,1166.0,1036.0,704.0,314.0,187.0,8186.0,1866318.0
2021-12-19,780.3505027029781,806.6494972970219,1717.0,1500.0,1257.0,1089.0,711.0,318.0,156.0,8335.0,1874653.0
2021-12-20,1334.0207396554379,1378.9792603445617,3316.0,2892.0,2252.0,2000.0,1376.0,636.0,302.0,15487.0,1890140.0
2021-12-21,1325.169883292077,1369.8301167079228,3446.0,2839.0,2197.0,1947.0,1250.0,609.0,290.0,15273.0,1905413.0
2021-12-22,1314.3521699590808,1358.6478300409192,3862.0,3013.0,2273.0,1961.0,1300.0,600.0,278.0,15960.0,1921373.0
2021-12-23,1297.633885717176,1341.3661142828234,3633.0,2977.0,2302.0,2073.0,1430.0,627.0,359.0,16040.0,1937413.0
2021-12-24,841.3230687616856,869.6769312383142,2109.0,1998.0,1563.0,1375.0,1002.0,464.0,249.0,10471.0,1947884.0
2021-12-25,508.9242408932448,526.0757591067551,1042.0,971.0,840.0,723.0,564.0,294.0,183.0,5652.0,1953536.0
2021-12-26,1069.970191481841,1106.029808518159,3136.0,2636.0,2179.0,1879.0,1201.0,554.0,254.0,14015.0,1967551.0
2021-12-27,1736.2429899459455,1794.7570100540545,5578.0,4842.0,3960.0,3402.0,2377.0,1080.0,638.0,25408.0,1992959.0
2021-12-28,1899.000404183301,1962.9995958166985,5959.0,5094.0,4040.0,3638.0,2448.0,1131.0,692.0,26864.0,2019823.0
2021-12-29,1965.873541150919,2032.126458849081,5872.0,5050.0,3981.0,3624.0,2491.0,1281.0,668.0,26965.0,2046788.0
2021-12-30,1859.6632647905851,1922.3367352094149,5306.0,4651.0,3707.0,3483.0,2636.0,1364.0,725.0,25654.0,2072442.0
2021-12-31,1165.3627545091738,1204.637245490826,3203.0,2877.0,2354.0,2202.0,1627.0,849.0,460.0,15942.0,2088384.0
2022-01-01,860.4999242156343,889.5000757843657,1747.0,1625.0,1318.0,1204.0,892.0,480.0,327.0,9343.0,2097727.0
2022-01-02,1332.0538826858028,1376.9461173141974,3251.0,3022.0,2388.0,2258.0,1402.0,701.0,372.0,16103.0,2113830.0
2022-01-03,2719.1797605213974,2810.8202394786026,6386.0,5509.0,4595.0,4417.0,2960.0,1567.0,938.0,31902.0,2145732.0
2022-01-04,2801.2960390036915,2895.7039609963085,6671.0,5377.0,4454.0,4242.0,2787.0,1493.0,834.0,31555.0,2177287.0
2022-01-05,2828.832036578591,2924.1679634214097,6067.0,4965.0,4204.0,3722.0,2557.0,1302.0,664.0,29234.0,2206521.0
2022-01-06,2486.598923861974,2570.401076138026,5019.0,4019.0,3559.0,3249.0,2360.0,1177.0,668.0,25108.0,2231629.0
2022-01-07,2209.763805385747,2284.2361946142523,4294.0,3530.0,3078.0,2937.0,2164.0,1078.0,599.0,22174.0,2253803.0
2022-01-08,1453.507300560809,1502.4926994391913,2562.0,2200.0,1798.0,1617.0,1204.0,558.0,297.0,13192.0,2266995.0
2022-01-09,1627.5741423735706,1682.4258576264294,2435.0,2122.0,1781.0,1604.0,1083.0,584.0,297.0,13216.0,2280211.0
2022-01-10,3353.4911332289203,3466.5088667710793,4687.0,4402.0,3811.0,3733.0,2565.0,1254.0,782.0,28054.0,2308265.0
2022-01-11,3224.170287475372,3332.829712524628,4305.0,3998.0,3461.0,3116.0,2264.0,1199.0,635.0,25535.0,2333800.0
2022-01-12,2936.0257414237394,3034.974258576261,4037.0,4012.0,3301.0,2916.0,2076.0,980.0,553.0,23846.0,2357646.0
2022-01-13,2561.339488708131,2647.66051129187,3508.0,3364.0,2802.0,2716.0,1926.0,1034.0,615.0,21174.0,2378820.0
2022-01-14,2032.7466781185303,2101.25332188147,2678.0,2766.0,2274.0,2319.0,1697.0,861.0,489.0,17218.0,2396038.0
2022-01-15,1020.798767240947,1055.2012327590528,1387.0,1468.0,1127.0,1111.0,765.0,419.0,250.0,8603.0,2404641.0
2022-01-16,790.1847875511564,816.8152124488435,1055.0,1205.0,972.0,881.0,554.0,295.0,196.0,6765.0,2411406.0
2022-01-17,805.4279290658334,832.5720709341664,979.0,1166.0,1010.0,953.0,680.0,368.0,230.0,7024.0,2418430.0
2022-01-18,29.011140302127007,29.988859697872993,39.0,57.0,48.0,41.0,28.0,14.0,6.0,292.0,2418722.0
